Mes;Día;Provincia;Establecimiento;NICA;Total Vales;Total Entregados;Total Cancelados;Total Incidencias;Total Devoluciones
Noviembre;18;Almeria;Farmacia GUTIERREZ GARCIA, MIGUEL ANGEL;'018947;1;1;0;0;0
Noviembre;18;Almeria;Farmacia DELGADO NARANJO, C.B.;'018839;1;1;0;0;0
Noviembre;18;Almeria;Farmacia MATEOS HERNANDEZ, CESAR JESUS;'018892;1;1;0;0;0
Noviembre;18;Almeria;Farmacia Moya Garnica, Ramón;'019120;2;1;0;1;0
Noviembre;18;Cadiz;Farmacia Agarrado Luna, José Antonio;'002192;2;2;0;0;0
Noviembre;18;Cadiz;Farmacia Ameneiro Busto, Enrique;'020777;1;0;0;0;0
Noviembre;18;Cadiz;Farmacia Marín Magán, Francisco José;'002421;1;1;0;0;0
Noviembre;18;Cadiz;Farmacia Pérez Cejas, Ana María;'002448;3;2;1;0;0
Noviembre;18;Cadiz;Farmacia Guerra Castro, Juan Ramón;'002266;3;2;1;0;0
Noviembre;18;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;3;3;0;0;0
Noviembre;18;Cadiz;Farmacia Vacas Fernández, Manuel;'002351;1;1;0;0;0
Noviembre;18;Cadiz;Farmacia Cervilla Lozano, Ernesto;'002376;1;1;0;0;0
Noviembre;18;Cadiz;Farmacia Sancho García CB;'002392;2;2;0;0;0
Noviembre;18;Cadiz;Farmacia Álvarez Ruiz, Encarnación;'002279;1;1;0;0;0
Noviembre;18;Cadiz;Farmacia Luna Cardo, Mª de los Angeles;'002476;5;4;1;0;0
Noviembre;18;Cadiz;Farmacia Vázquez Reyes, Luis Beltran;'002198;1;1;0;0;0
Noviembre;18;Cadiz;Farmacia Torreira Góngora, Pilar;'002360;2;2;0;0;0
Noviembre;18;Cadiz;Farmacia Vigo Molina, Ezequiel;'002524;1;1;0;0;0
Noviembre;18;Cadiz;Farmacia Campo-Cossío Criado, Francisco José;'002175;1;1;0;0;0
Noviembre;18;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;7;5;0;0;0
Noviembre;18;Huelva;Farmacia García Maestre, Jorge Juan;'023454;1;1;0;0;0
Noviembre;18;Huelva;Farmacia Macias Infante, Jose Carlos;'022484;1;1;0;0;0
Noviembre;18;Cordoba;Farmacia ORTEGA GALLEGO, ANTONIO J.;'004990;1;1;0;0;0
Noviembre;18;Cordoba;FARMACIA BUGELLA ALTAMIRANO, ELENA;'004944;2;2;0;0;0
Noviembre;18;Cordoba;FARMACIA GARCIA CABRERA, RAFAEL;'004967;2;2;0;0;0
Noviembre;18;Cordoba;Farmacia Cruz Padilla, Práxedes;'018558;4;3;1;0;0
Noviembre;18;Cordoba;FARMACIA CASADO FERNANDEZ, ADORACIÓN;'018388;1;1;0;0;0
Noviembre;18;Granada;Farmacia Roman Merchán CB;'022869;5;1;4;0;0
Noviembre;18;Granada;Farmacia Galvez Hernández, Alfonso;'022837;1;1;0;0;0
Noviembre;18;Granada;Farmacia Iriarte Bustos, María del Carmen;'022615;1;1;0;0;0
Noviembre;18;Granada;Farmacia Ortega García CB.;'022703;3;3;0;0;0
Noviembre;18;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;7;3;4;0;0
Noviembre;18;Granada;Farmacia San Francisco de Asís;'041637;10;2;8;0;0
Noviembre;18;Granada;Farmacia Osuna Cerda, Enrique;'022705;2;2;0;0;0
Noviembre;18;Granada;Farmacia Moyano CB;'022934;3;3;0;0;0
Noviembre;18;Granada;Farmacia GONZALEZ SANCHEZ, JUAN LUIS;'023059;2;2;0;0;0
Noviembre;18;Granada;Farmacia Vicente Gelabert, María Luisa;'022846;2;2;0;0;0
Noviembre;18;Granada;Farmacia Blanca Calero, Ana María;'022714;2;2;0;0;0
Noviembre;18;Granada;Farmacia Mingorance;'022683;2;2;0;0;0
Noviembre;18;Granada;Farmacia González López, Eladio;'022649;2;0;2;0;0
Noviembre;18;Granada;Farmacia Garrido CB;'022978;2;1;1;0;0
Noviembre;18;Granada;Farmacia Porres Ureña, María Isabel;'022916;1;1;0;0;0
Noviembre;18;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;4;1;3;0;0
Noviembre;18;Granada;Farmacia VELA BAYONA, FRANCISCO JOSE;'022860;1;1;0;0;0
Noviembre;18;Granada;Farmacia PEREZ JIMENEZ, JOSE MANUEL;'022923;2;2;0;0;0
Noviembre;18;Jaen;FARMACIA SOTO FERNÁNDEZ, EVA MARÍA;'004713;1;1;0;0;0
Noviembre;18;Jaen;FARMACIA TUTAU GOMEZ, Mª ANGELES;'004753;3;0;3;0;0
Noviembre;18;Jaen;Farmacia Jerez Ortega, José Alberto;'004804;1;1;0;0;0
Noviembre;18;Jaen;Farmacia Risquez Madridejos, Juan Pedro;'004816;2;2;0;0;0
Noviembre;18;Jaen;FARMACIA RICO OJEDA, LUIS JOSE;'004751;2;1;0;0;0
Noviembre;18;Malaga;Farmacia MERIDA GUZMAN, NURIA;'004697;1;1;0;0;0
Noviembre;18;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;1;0;1;0;0
Noviembre;19;Sevilla;Farmacia Fernández-España Romero, Raquel;'020309;5;5;0;0;0
Noviembre;19;Sevilla;Farmacia Velasco Godoy, Antonia Jesús;'019980;2;2;0;0;0
Noviembre;19;Sevilla;Farmacia Romero Mozo, Mariana;'020427;2;2;0;0;0
Noviembre;19;Sevilla;Farmacia Fernández Jiménez, Gonzalo;'020254;2;2;0;0;0
Noviembre;19;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;5;5;0;0;0
Noviembre;19;Sevilla;Farmacia Central CB;'020029;1;1;0;0;0
Noviembre;19;Sevilla;Farmacia Cruz Joya, Carmen;'020472;1;1;0;0;0
Noviembre;19;Sevilla;Farmacia Jiménez Sánchez, José;'020014;3;3;0;0;0
Noviembre;19;Sevilla;Farmacia Jaldón del Prado, Marina;'020103;1;1;0;0;0
Noviembre;19;Sevilla;Farmacia Manuel Rider Pérez;'020476;4;3;1;0;0
Noviembre;19;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;1;1;0;0;0
Noviembre;19;Sevilla;Farmacia Fernández Tamayo, Julia;'020203;2;2;0;0;0
Noviembre;19;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;1;1;0;0;0
Noviembre;19;Sevilla;Farmacia García-Donas CB;'020011;1;1;0;0;0
Noviembre;19;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;1;1;0;0;0
Noviembre;19;Sevilla;Farmacia Oblaré Román, María del Mar;'039990;3;3;0;0;0
Noviembre;19;Sevilla;Farmacia Santa Aurelia CB;'019907;1;1;0;0;0
Noviembre;19;Sevilla;FARMACIA MARTÍN ALFARO;'020438;1;1;0;0;0
Noviembre;19;Sevilla;Farmacia Álvarez de Sotomayor Paz, María Teresa;'019844;1;1;0;0;0
Noviembre;19;Sevilla;Farmacia Burgos 9 CB;'034243;3;3;0;0;0
Noviembre;19;Sevilla;Farmacia Martinez Sarmiento, Diego;'020463;4;4;0;0;0
Noviembre;19;Sevilla;Farmacia Sanabria Ramírez, María;'020048;2;2;0;0;0
Noviembre;19;Sevilla;Farmacia Menayo Mena, Federico;'020270;1;1;0;0;0
Noviembre;19;Granada;Farmacia González López, Eladio;'022649;1;0;0;0;0
Noviembre;19;Granada;Farmacia Blanca Calero, Ana María;'022714;1;1;0;0;0
Noviembre;19;Granada;Farmacia López y Revilla CB;'022961;1;1;0;0;0
Noviembre;19;Granada;Farmacia Luque Atrio, María Ángeles;'022774;2;2;0;0;0
Noviembre;19;Granada;Farmacia Nuño Álvarez, Rocío;'022692;1;1;0;0;0
Noviembre;19;Granada;Farmacia Galvez Hernández, Alfonso;'022837;1;1;0;0;0
Noviembre;19;Granada;Farmacia PEREZ JIMENEZ, JOSE MANUEL;'022923;1;1;0;0;0
Noviembre;19;Granada;Farmacia San Francisco de Asís;'041637;4;0;4;0;0
Noviembre;19;Granada;Farmacia Roman Merchán CB;'022869;1;0;1;0;0
Noviembre;19;Granada;Farmacia Jiménez Barrionuevo, Juan Eloy;'022737;1;1;0;0;0
Noviembre;19;Granada;Farmacia GONZALEZ SANCHEZ, JUAN LUIS;'023059;1;1;0;0;0
Noviembre;19;Granada;Farmacia Guiote Ordoñez, Antonio;'022879;3;3;0;0;0
Noviembre;19;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;2;0;2;0;0
Noviembre;19;Granada;Farmacia Iriarte Bustos, María del Carmen;'022615;1;1;0;0;0
Noviembre;19;Granada;Farmacia Ortega García CB.;'022703;1;1;0;0;0
Noviembre;19;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;1;1;0;0;0
Noviembre;19;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;1;1;0;0;0
Noviembre;19;Huelva;Farmacia Rite Duque CB;'022322;1;1;0;0;0
Noviembre;19;Huelva;Farmacia García Maestre, Jorge Juan;'023454;1;1;0;0;0
Noviembre;19;Cadiz;Farmacia Marín Magán, Francisco José;'002421;1;1;0;0;0
Noviembre;19;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;2;2;0;0;0
Noviembre;19;Cadiz;Farmacia Pérez Cejas, Ana María;'002448;1;1;0;0;0
Noviembre;19;Cadiz;Farmacia Cervilla Lozano, Ernesto;'002376;3;3;0;0;0
Noviembre;19;Cadiz;Farmacia Sancho García CB;'002392;2;2;0;0;0
Noviembre;19;Cadiz;Farmacia Pérez López, Sandra;'041558;1;1;0;0;0
Noviembre;19;Malaga;Farmacia MERIDA GUZMAN, NURIA;'004697;1;1;0;0;0
Noviembre;19;Almeria;Farmacia GUTIERREZ GARCIA, MIGUEL ANGEL;'018947;1;1;0;0;0
Noviembre;19;Almeria;Farmacia Arenas Sánchez, Adela;'040764;1;1;0;0;0
Noviembre;19;Cordoba;"Farmacia Casaño Salido, Rafael; Casaño de Cuevas, Rafael";'018156;2;2;0;0;0
Noviembre;19;Jaen;FARMACIA TUTAU GOMEZ, Mª ANGELES;'004753;4;1;3;0;0
Noviembre;19;Jaen;FARMACIA RODRIGO CORRALES C.B.;'004865;1;1;0;0;0
Noviembre;20;Sevilla;Farmacia Chacón Ormazabal, Francisco José;'020579;1;1;0;0;0
Noviembre;20;Sevilla;Farmacia Burgos 9 CB;'034243;3;3;0;0;0
Noviembre;20;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;1;1;0;0;0
Noviembre;20;Sevilla;Farmacia Muñoz Muñoz, Nuria;'040412;1;1;0;0;0
Noviembre;20;Sevilla;Farmacia Troncoso López, Pablo;'020222;2;2;0;0;0
Noviembre;20;Granada;Farmacia VELA BAYONA, FRANCISCO JOSE;'022860;1;1;0;0;0
Noviembre;20;Jaen;FARMACIA TUTAU GOMEZ, Mª ANGELES;'004753;3;0;3;0;0
Noviembre;20;Cadiz;Farmacia Sancho García CB;'002392;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Guisado Pérez, José Antonio;'020556;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Moya Flores, Marta;'020519;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Jaime Román Alvarado;'019811;3;2;0;0;0
Noviembre;21;Sevilla;Farmacia Montoto Castrillón, Carmen;'020332;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Fernández-España Romero, Raquel;'020309;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Gonzalez Ramirez, Mario;'019745;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Fernández Rojo CB;'020363;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Buzo Sánchez, Luis Guillermo;'039954;3;3;0;0;0
Noviembre;21;Sevilla;Farmacia Ruíz-Tagle Morales, Concepción;'020406;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Central CB;'020029;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia González Ruíz, Consuelo;'020281;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Gil de Reboleño Roselló, Elisa;'002380;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Sánchez Martín, Sandra María;'020020;6;6;0;0;0
Noviembre;21;Sevilla;Farmacia PICUPHARMA CB;'020577;4;4;0;0;0
Noviembre;21;Sevilla;Farmacia Francisco Balsera Pérez;'020439;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Díaz Parradela, Manuel Mª;'020670;5;5;0;0;0
Noviembre;21;Sevilla;Farmacia Carvajal CB;'020328;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Leopoldo González Sanz de Andino;'020480;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Fernández Jiménez, Gonzalo;'020254;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Jiménez Sánchez, José;'020014;3;3;0;0;0
Noviembre;21;Sevilla;Farmacia Vera Chavez, Joaquin;'020448;3;3;0;0;0
Noviembre;21;Sevilla;Farmacia Romero Candau, Juan;'019825;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Cruz Joya, Carmen;'020472;3;3;0;0;0
Noviembre;21;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;4;4;0;0;0
Noviembre;21;Sevilla;Farmacia Gómez Rubio CB;'020377;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;5;5;0;0;0
Noviembre;21;Sevilla;Farmacia Burgos 9 CB;'034243;3;2;1;0;0
Noviembre;21;Sevilla;Farmacia Rosa Mª Rodrigo Calvo;'020397;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Chacón Ormazabal, Francisco José;'020579;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Huerta Infantes CB;'019917;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Óptica Valdés Arenas C.B.;'020348;5;5;0;0;0
Noviembre;21;Sevilla;Farmacia Santa Aurelia CB;'019907;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Durillo Guerrero, Bartolomé;'020207;3;3;0;0;0
Noviembre;21;Sevilla;Farmacia Martagón Barrero, Rocío;'020218;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Villafranca CB;'019962;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Velasco Godoy, Antonia Jesús;'019980;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Fluja Vázquez, Julia;'040413;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Gutiérrez Aranda, Mª Carmen;'019873;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Castellano Nogales, Jimena;'020481;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Osma Alonso, Pasión;'020458;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Benitez Sanchez-Cid, Rafael;'020066;3;3;0;0;0
Noviembre;21;Sevilla;Farmacia Balsera Fernandez, Encarnación;'019813;4;2;2;0;0
Noviembre;21;Sevilla;Farmacia Romero Mozo, Mariana;'020427;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia GARCIA TRENADO, JOSE GUILLERMO;'020241;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;2;1;1;0;0
Noviembre;21;Sevilla;Farmacia Beato Blanco, Rosalía;'020339;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Mª Luisa Pareja Domínguez;'020117;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Oblaré Román, María del Mar;'039990;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Santiago Labrador Freire;'020138;5;4;1;0;0
Noviembre;21;Sevilla;Farmacia Franco Madera, Joaquín Manuel;'019915;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Zoilo Pazos Ramírez;'040029;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Mira Caballos, Sebastián;'020240;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Manuel Rider Pérez;'020476;2;2;0;0;0
Noviembre;21;Sevilla;Farmacia Ángel María Ariza Abascal;'020251;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Mª.Carmen Sánchez López CB;'020532;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Ldas. Eloisa Sánchez y Ana Parejo CB;'020224;1;1;0;0;0
Noviembre;21;Sevilla;Farmacia Troncoso López, Pablo;'020222;1;1;0;0;0
Noviembre;21;Cadiz;Farmacia Luna Cardo, Mª de los Angeles;'002476;1;0;1;0;0
Noviembre;21;Cadiz;Farmacia Rana Verde CB;'002520;1;1;0;0;0
Noviembre;21;Cadiz;Farmacia Vigo Molina, Ezequiel;'002524;2;1;0;0;0
Noviembre;21;Cadiz;Farmacia La Velada CB;'002218;2;1;1;0;0
Noviembre;21;Cadiz;Farmacia Martínez Díez, Rafael;'002301;9;9;0;0;0
Noviembre;21;Cadiz;Farmacia Rojo Izquierdo, Esperanza CB;'002388;2;2;0;0;0
Noviembre;21;Cadiz;Farmacia Pérez Cejas, Ana María;'002448;4;3;1;0;0
Noviembre;21;Cadiz;Farmacia Salado Luque, Manuel;'002405;5;5;0;0;0
Noviembre;21;Cadiz;Farmacia Vacas Fernández, Manuel;'002351;3;3;0;0;0
Noviembre;21;Cadiz;Farmacia Marín Magán, Francisco José;'002421;1;1;0;0;0
Noviembre;21;Cadiz;Farmacia Rodriguez Alario, Pedro;'019173;3;3;0;0;0
Noviembre;21;Cadiz;Farmacia López Hurtado, Francisco Tomás;'002407;1;1;0;0;0
Noviembre;21;Cadiz;Farmacia Machuca Molina CB.;'002394;1;1;0;0;0
Noviembre;21;Cadiz;Farmacia Bassi Galloway, Marcos;'047295;2;2;0;0;0
Noviembre;21;Cadiz;Farmacia Sancho García CB;'002392;3;3;0;0;0
Noviembre;21;Cadiz;Farmacia Agarrado Luna, José Antonio;'002192;2;2;0;0;0
Noviembre;21;Cadiz;Farmacia Díaz Ríos CB;'019105;7;5;2;0;0
Noviembre;21;Cadiz;Farmacia Vázquez Reyes, Luis Beltran;'002198;1;1;0;0;0
Noviembre;21;Cadiz;Farmacia Lorente Sánchez, Onofre y Antonio R. CB;'018665;3;0;0;0;0
Noviembre;21;Cadiz;Farmacia Del Águila Torres, Antonio;'020592;2;1;0;0;0
Noviembre;21;Cadiz;Farmacia Fernández Bonelo, Rocío Lydia;'002358;1;1;0;0;0
Noviembre;21;Cadiz;Farmacia Álvarez Ruiz, Encarnación;'002279;1;1;0;0;0
Noviembre;21;Cadiz;Farmacia Caro Torrent, Francisco;'019330;2;2;0;0;0
Noviembre;21;Huelva;Farmacia Macias Infante, Jose Carlos;'022484;3;3;0;0;0
Noviembre;21;Huelva;Farmacia Martin Fernandez, Mercedes;'023119;4;1;3;0;0
Noviembre;21;Huelva;Farmacia García Maestre, Jorge Juan;'023454;2;2;0;0;0
Noviembre;21;Huelva;Farmacia Ronchel Garcia, Fulvia;'023171;1;1;0;0;0
Noviembre;21;Almeria;Farmacia MARTIN-MESTRES MORENO, GUILLERMO;'019038;7;7;0;0;0
Noviembre;21;Almeria;Farmacia AGÚERO GIL CB;'018772;1;1;0;0;0
Noviembre;21;Almeria;Farmacia Miranda Membrive, Joaquin;'019079;2;2;0;0;0
Noviembre;21;Almeria;Farmacia GANDIA PEREZ C.B.;'018890;2;2;0;0;0
Noviembre;21;Almeria;Farmacia Navarro de Oña, María del Mar;'019131;3;3;0;0;0
Noviembre;21;Almeria;Farmacia Moya Garnica, Ramón;'019120;2;1;0;1;0
Noviembre;21;Almeria;Farmacia RUIZ DE LA FUENTE LIROLA, JORGE;'019033;1;0;1;0;0
Noviembre;21;Almeria;Farmacia MARTINEZ ALVAREZ, FRANCISCO JAVIER;'018862;2;1;1;0;0
Noviembre;21;Cordoba;"Farmacia Casaño Salido, Rafael; Casaño de Cuevas, Rafael";'018156;3;3;0;0;0
Noviembre;21;Cordoba;Farmacia ORTEGA GALLEGO, ANTONIO J.;'004990;2;1;1;0;0
Noviembre;21;Cordoba;Farmacia Millán Gómez, Rafael;'005052;2;1;0;0;0
Noviembre;21;Cordoba;FARMACIA CASADO FERNANDEZ, ADORACIÓN;'018388;4;2;0;2;0
Noviembre;21;Cordoba;FARMACIA GARCIA CABRERA, RAFAEL;'004967;1;1;0;0;0
Noviembre;21;Cordoba;Farmacia Cruz Padilla, Práxedes;'018558;4;3;1;0;0
Noviembre;21;Malaga;Farmacia MERIDA GUZMAN, NURIA;'004697;1;1;0;0;0
Noviembre;21;Malaga;Farmacia Mingorance Gutiérrez Antonio;'004297;3;3;0;0;0
Noviembre;21;Malaga;Farmacia Florido Alba, Francisco;'004278;1;1;0;0;0
Noviembre;21;Granada;Farmacia Roman Merchán CB;'022869;4;0;4;0;0
Noviembre;21;Granada;Farmacia PEREZ JIMENEZ, JOSE MANUEL;'022923;1;1;0;0;0
Noviembre;21;Granada;Farmacia Rodriguez Gallego, Mónica del Carmen;'022935;2;2;0;0;0
Noviembre;21;Granada;Farmacia Iriarte Bustos, María del Carmen;'022615;1;1;0;0;0
Noviembre;21;Granada;Farmacia V. y L. Bernier Villamor CB;'022964;6;2;4;0;0
Noviembre;21;Granada;Farmacia González López, Eladio;'022649;2;0;2;0;0
Noviembre;21;Granada;Farmacia Ortega García CB.;'022703;5;3;2;0;0
Noviembre;21;Granada;Farmacia Jiménez Barrionuevo, Juan Eloy;'022737;1;1;0;0;0
Noviembre;21;Granada;Farmacia Moyano CB;'022934;2;2;0;0;0
Noviembre;21;Granada;Farmacia VELA BAYONA, FRANCISCO JOSE;'022860;1;1;0;0;0
Noviembre;21;Granada;Farmacia Osuna Cerda, Enrique;'022705;1;1;0;0;0
Noviembre;21;Granada;Farmacia San Francisco de Asís;'041637;9;1;8;0;0
Noviembre;21;Granada;Farmacia Garrido CB;'022978;3;2;1;0;0
Noviembre;21;Granada;Farmacia GONZALEZ SANCHEZ, JUAN LUIS;'023059;3;3;0;0;0
Noviembre;21;Granada;FARMACIA F.J. VALERO SÁNCHEZ;'023043;4;1;3;0;0
Noviembre;21;Granada;Farmacia Luque Atrio, María Ángeles;'022774;1;1;0;0;0
Noviembre;21;Granada;Farmacia López y Revilla CB;'022961;2;1;1;0;0
Noviembre;21;Granada;Farmacia Porres Ureña, María Isabel;'022916;1;1;0;0;0
Noviembre;21;Granada;Farmacia Nuño Álvarez, Rocío;'022692;2;1;1;0;0
Noviembre;21;Jaen;Farmacia Tutau Gómez, José Fernando;'004778;2;1;0;0;0
Noviembre;21;Jaen;Farmacia Garrido Olmedo, Juan Enrique;'004776;4;3;1;0;0
Noviembre;21;Jaen;FARMACIA TUTAU GOMEZ, Mª ANGELES;'004753;8;2;6;0;0
Noviembre;21;Jaen;Farmacia Risquez Madridejos, Juan Pedro;'004816;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Campo de las Beatas CB;'020372;7;6;1;0;0
Noviembre;22;Sevilla;Farmacia Mira Caballos, Sebastián;'020240;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Velasco Godoy, Antonia Jesús;'019980;3;3;0;0;0
Noviembre;22;Sevilla;Farmacia PONCE GARCÍA MARÍA LUISA;'020124;3;3;0;0;0
Noviembre;22;Sevilla;Farmacia Mañas Alcalde, Luis Francisco;'020120;2;1;1;0;0
Noviembre;22;Sevilla;Farmacia Menayo Mena, Federico;'020270;4;4;0;0;0
Noviembre;22;Sevilla;Farmacia Relimpio Ortega, Fernando Pedro;'020434;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Gutiérrez Aranda, Mª Carmen;'019873;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia García-Donas CB;'020011;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Francisco Balsera Pérez;'020439;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Navarro Mariscal CB;'019909;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Martagón Barrero, Rocío;'020218;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Gargallo Cueco, Carmen;'020535;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Villafranca CB;'019962;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Marín Bustamante, Concepción;'020473;7;7;0;0;0
Noviembre;22;Sevilla;Farmacia Muñoz Ruiz, Angel José;'020361;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Fernández Vega CB;'020304;3;3;0;0;0
Noviembre;22;Sevilla;Farmacia Eugenia Morales Cañadas CB;'020459;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Central CB;'020029;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Romero Mozo, Mariana;'020427;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Díaz Parradela, Manuel Mª;'020670;6;5;1;0;0
Noviembre;22;Sevilla;Farmacia Sanabria Ramírez, María;'020048;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Sanz Soriano, Felipe;'020165;2;1;1;0;0
Noviembre;22;Sevilla;Farmacia Martinez Sarmiento, Diego;'020463;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Amador Ballesteros, Purificación;'040194;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia González Ruíz, Consuelo;'020281;3;2;1;0;0
Noviembre;22;Sevilla;Farmacia Barea Ledesma, Juan Luis;'020467;5;3;2;0;0
Noviembre;22;Sevilla;Farmacia GARCIA TRENADO, JOSE GUILLERMO;'020241;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Romero García, Francisco;'022751;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Jiménez Sánchez, José;'020014;4;3;1;0;0
Noviembre;22;Sevilla;Farmacia PICUPHARMA CB;'020577;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Mª Luisa Pareja Domínguez;'020117;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Gil de Reboleño Roselló, Elisa;'002380;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Manuel Rider Pérez;'020476;3;2;1;0;0
Noviembre;22;Sevilla;Farmacia Álvarez de Sotomayor Paz, María Teresa;'019844;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Rosa Mª Rodrigo Calvo;'020397;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Curiel Lopez, Juan Francisco;'020554;2;1;1;0;0
Noviembre;22;Sevilla;Farmacia Óptica Valdés Arenas C.B.;'020348;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Muñoz Muñoz, Nuria;'040412;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Osma Alonso, Pasión;'020458;1;1;0;0;0
Noviembre;22;Sevilla;FARMACIA MARTÍN ALFARO;'020438;2;1;0;1;0
Noviembre;22;Sevilla;Farmacia Jaldón del Prado, Marina;'020103;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Sánchez Martín, Sandra María;'020020;5;5;0;0;0
Noviembre;22;Sevilla;Farmacia Peña CB;'019941;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Lahoz Recuero, Cándido Miguel;'020137;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Cruz Joya, Carmen;'020472;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Chacón Ormazabal, Francisco José;'020579;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Ldas. Eloisa Sánchez y Ana Parejo CB;'020224;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Murillo Delgado, Francisco;'019856;3;3;0;0;0
Noviembre;22;Sevilla;Farmacia La Botica Blanca CB;'020081;1;1;0;0;0
Noviembre;22;Sevilla;Farmacia Burgos 9 CB;'034243;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Santiago Labrador Freire;'020138;2;2;0;0;0
Noviembre;22;Sevilla;Farmacia Zoilo Pazos Ramírez;'040029;2;2;0;0;0
